year,key0,key1,key2,key3,key4,key5,key6,key7,key8,key9,key10,key11,key12,key13,key14,key15,key16,key17,key18,key19,key20,key21,key22,key23,key24,key25,key26,key27,key28,key29,key30,key31,key32,key33,key34,key35,key36,key37,key38,key39,key40,key41,key42,key43,key44,key45,key46,key47,key48,key49,key50,key51,key52,key53,key54,key55,key56,key57,key58,key59,key60,key61,key62,key63,key64,key65,key66,key67,key68,key69,key70,key71,key72,key73,key74,key75,key76,key77,key78,key79,key80,key81,key82,key83,key84,key85,key86,key87,key88,key89,key90,key91,key92,key93,key94,key95,key96,key97,key98,key99,key100,key101,key102,key103,key104,key105,key106,key107,key108,key109,key110,key111,key112,key113,key114,key115,key116,key117,key118,key119,key120,key121,key122,key123,key124,key125,key126,key127,key128,key129,key130,key131,key132,key133,key134,key135,key136,key137,key138,key139,key140,key141,key142,key143,key144,key145,key146,key147,key148,key149,key150,key151,key152,key153,key154,key155,key156,key157,key158,key159,key160,key161,key162,key163,key164,key165,key166,key167,key168,key169,key170,key171,key172,key173,key174,key175,key176,key177,key178,key179,key180,key181,key182,key183,key184,key185,key186,key187,key188,key189,key190,key191,key192,key193,key194,key195,key196,key197,key198,key199,key200,key201,key202,key203,key204,key205,key206,key207,key208,key209,key210,key211,key212,key213,key214,key215,key216,key217,key218,key219,key220,key221,key222,key223,key224,key225,key226,key227,key228,key229,key230,key231,key232,key233,key234,key235,key236,key237,key238,key239
1994,18.483334,18.956667,18.270002,18.616667,19.743332,20.406668,20.446665,21.043333,21.493332,21.703333,21.213333,20.843332,22.133333,20.609999,3.7766666,3.506667,22.516668,4.063333,22.466667,4.3033333,20.93,20.806665,19.776667,22.066666,22.256666,3.3100002,22.246666,17.456667,22.833334,4.5400004,21.613333,22.996666,1.3633333,22.293333,22.663332,22.856667,21.06,19.513334,20.779999,19.39,23.286667,22.286667,21.096666,23.160002,3.2066667,23.636667,21.253334,22.32,23.666666,22.286667,19.693333,4.7900004,23.606667,29.676666,22.460001,23.393333,19.29,23.723333,3.4166667,3.0866668,29.730001,24.356667,23.126669,23.583334,29.613333,29.700003,29.726667,22.769999,27.336668,24.186666,18.050001,29.593332,27.36,27.31,13.45,29.766668,29.69,23.766668,25.136665,20.75,27.410002,23.723333,29.646667,26.013334,29.766668,28.036667,22.326666,28.126665,27.966667,1.7033334,-0.24,29.61,29.563334,29.480001,29.606667,27.276667,24.83,29.016668,17.913332,29.47,28.203333,29.68,19.193333,29.746668,2.1666667,29.396667,2.1200001,29.523333,13.656667,4.9466667,13.860001,29.766665,24.81,28.980001,14.063333,27.909998,27.233332,28.276667,1.5433334,28.686666,28.35,16.7,29.363335,28.573334,29.033333,28.446665,0.99666667,2.1066666,29.413332,28.89,16.106667,26.596664,29.233332,27.199999,2.6566668,17.779999,16.36,26.546667,29.300001,28.326666,20.730001,29.603333,15.763333,28.89,26.550001,15.673333,14.336667,29.813334,29.236666,15.846667,28.736666,19.113333,29.293333,29.786667,14.446667,29.029999,14.236667,29.720001,27.876665,28.57,28.226667,14.173333,28.303335,28.616667,28.536667,28.07,27.659998,28.56,29.173334,28.126669,28.456665,28.773333,28.713333,28.68,27.62,28.659998,28.406668,14.543334,28.419998,27.456665,28.37,28.62,28.773333,28.38,27.116667,28.0,15.93,28.5,12.976666,28.44,28.576666,26.943335,14.146667,28.373331,27.286667,28.423334,27.179998,28.446665,29.673334,28.38,28.220001,28.443335,28.456667,28.843332,5.986666,26.839998,28.35,28.413336,28.976667,9.903333,28.606667,28.553335,28.896667,29.19,28.386665,28.463333,28.403334,28.799997,28.516668,10.873333,28.413336,28.463333,28.496666,25.063334,7.976667,16.693333,7.8700004,13.963333,8.026666,9.496666,8.283334,8.64,9.753334,12.193334,10.016666,10.703334,13.466667,15.25,9.636666,8.446666
1995,19.486666,19.916666,19.410002,19.716667,20.656668,21.286667,21.24,21.786667,22.196665,22.316666,21.896667,20.943335,22.703333,21.363333,3.4033334,3.1733334,23.07,3.66,22.996668,3.8733337,21.166666,20.77,20.603333,22.65,22.26,3.0199997,22.4,18.893333,23.326668,4.09,22.283335,23.520002,0.31666663,22.146667,23.26333,23.39,21.423334,19.686666,20.61,19.433334,23.766668,22.586664,21.866667,23.64,2.9633334,24.173332,21.726667,22.04,23.543333,22.996666,19.983335,4.33,23.643333,29.62,22.883333,24.01,19.210001,23.443335,2.9399998,2.6333332,29.786667,24.873335,23.63,23.776667,29.473333,29.653336,29.79,23.293335,27.373331,24.786667,18.156668,29.43,27.413336,27.323334,14.256667,29.800001,29.606667,23.353333,25.646666,20.456667,27.486666,24.053331,29.580002,26.449999,29.876669,28.36,21.919998,28.396667,28.299997,1.8266665,-0.7933333,29.49,29.396666,29.363333,29.646666,27.273333,24.730001,29.006668,17.913332,29.230001,28.43,29.653336,19.0,29.776667,2.09,29.246668,2.1733334,29.296667,14.536667,4.4833336,14.633332,29.843332,24.88,29.019999,14.746667,28.243332,27.193335,28.463333,1.3566667,29.076666,28.486666,16.84,29.11,29.036667,28.993334,28.996668,0.23333335,2.0700002,29.4,29.093332,16.343332,26.323334,29.233332,27.12,2.2533333,17.663334,16.503334,26.18,29.286667,28.943335,20.326668,29.710001,16.176666,29.37,26.143333,16.410002,14.833333,29.946665,29.299997,16.096666,29.33,18.806665,29.446665,30.019999,14.790001,29.376669,14.920001,30.080002,28.016668,28.416666,28.346666,15.023334,28.49,28.466667,28.38,28.26,27.746668,29.273333,29.38,28.186666,28.376665,29.416666,28.659998,28.536667,27.75,28.61,28.406668,14.72,28.606667,27.493332,28.466667,28.596666,28.713333,28.626669,27.159998,28.006668,16.026667,28.603333,13.403333,28.68,29.366667,26.966665,15.086667,28.146667,27.303331,28.716667,27.179998,28.636667,30.153334,28.230001,28.456667,28.776667,28.83,28.779999,6.0533333,26.846666,28.519999,28.673334,29.559998,8.253333,28.81,28.823334,28.836668,29.846666,28.769999,28.876669,28.710001,29.546667,28.846666,9.26,28.843332,28.893333,28.87,25.07,7.963333,17.666666,8.186667,14.509999,8.386666,9.78,8.68,9.08,10.07,12.920001,10.363334,11.6033325,14.54,16.183334,10.706666,9.633333
1996,20.339998,20.793335,20.076668,20.396666,21.493334,22.036667,22.186666,22.669998,23.013334,23.300001,22.893333,20.983334,23.653334,22.363333,4.2566667,4.06,23.960001,4.4466667,24.046667,4.6200004,21.123335,20.873333,21.596666,23.683334,22.326666,3.9300003,22.38,19.096666,24.376665,4.77,23.276667,24.566666,0.9866666,22.293335,24.24,24.21,21.313334,19.726667,20.773333,19.543333,24.856667,22.47,22.816666,24.666666,3.8866665,25.126669,21.589998,22.25,23.676666,23.88,19.963333,4.866667,23.67,29.786667,22.696669,24.853333,19.373333,23.676666,3.7233334,3.4566667,29.776667,25.69,24.396667,23.69,29.78,29.93,29.96,23.053335,27.480001,25.460001,18.289999,29.6,27.546667,27.403334,13.903333,29.643333,29.57,23.653334,26.313334,20.666666,27.626665,23.863333,29.433334,26.923332,29.800001,27.99,22.173334,28.103333,27.876665,2.11,0.14666665,29.926666,29.4,29.253332,29.32,27.303331,24.87,28.823334,18.093332,29.333334,28.200003,30.08,19.196667,30.056665,2.83,29.213333,2.6366665,29.476667,14.170001,4.87,14.286667,29.57,24.876669,28.72,14.420001,27.79,27.196665,28.283333,2.1499999,28.406668,28.340002,16.676666,29.296667,28.289999,28.906668,28.153334,0.4266667,2.5766666,29.08,28.606667,16.13,26.896667,28.823334,27.090002,2.41,17.883331,16.32,26.68,28.883331,28.01333,20.583334,29.15,15.763333,28.396667,26.566666,15.733334,14.283333,29.463333,28.716667,15.866666,28.25,19.056665,28.76,29.373335,14.37,28.523333,14.213333,29.300001,28.15,28.64,28.49,14.176666,28.529999,28.660002,28.626669,28.286667,27.973333,28.073334,28.573334,28.43,28.586668,28.153334,28.616669,28.683334,27.89,28.596666,28.566666,14.48,28.613335,27.796667,28.556665,28.593332,28.653334,28.57,27.460001,28.330002,15.983334,28.563334,12.773334,28.61,27.970001,27.316668,14.163333,28.606667,27.650002,28.573334,27.553335,28.550001,29.176666,28.643333,28.39,28.563332,28.546667,28.706667,6.2533336,27.21,28.546667,28.543333,28.300001,9.026667,28.57,28.573334,28.733332,28.62,28.446665,28.550001,28.533333,28.116667,28.57,10.176666,28.463333,28.543335,28.563332,25.096666,8.216666,16.269999,7.4266663,13.453334,7.5833335,8.993333,7.85,8.22,9.236667,11.733333,9.5,10.316667,13.266667,14.923333,9.36,8.256667
1997,19.68,20.213333,19.296667,19.663332,20.986666,21.58,21.823334,22.336668,22.706667,23.036667,22.633333,21.403334,23.376665,22.11,4.4166665,4.2633333,23.676666,4.56,23.769999,4.7233334,21.523333,21.326668,21.346666,23.453333,22.586664,4.1433334,22.643333,18.323334,24.043335,4.846667,23.086668,24.289999,0.75666666,22.546667,24.046667,23.923334,21.67,20.24,21.230001,20.103334,24.49,22.736666,22.666666,24.286667,4.0833335,24.866667,21.86,22.483335,23.736666,23.756666,20.42,4.903333,23.756668,30.003334,22.93,24.69,19.960001,23.706665,3.9166667,3.7066667,30.046667,25.443335,24.106667,23.823334,29.936666,30.06,30.076668,23.256668,27.743334,25.326668,18.896666,29.876669,27.779999,27.683334,13.566667,30.01,29.953333,23.64,26.046667,21.126669,27.82,24.006668,29.876665,26.696665,30.053335,28.393333,22.403334,28.450003,28.31,2.8266666,0.20999996,30.0,29.830002,29.716667,29.756668,27.590002,24.78,29.196669,18.75,29.753334,28.49,30.096666,19.793333,30.126665,3.6033332,29.646667,3.4166667,29.766668,13.823334,4.873333,13.963333,29.92,24.856667,29.14,14.116666,28.246666,27.463333,28.529999,3.0033333,28.863333,28.57,16.606668,29.656668,28.786667,29.24,28.69,0.29666665,3.46,29.586668,29.003332,16.013334,26.956667,29.346664,27.333334,2.3,18.57,16.286665,26.706665,29.403334,28.57,21.033335,29.643333,16.653334,28.953333,26.550001,16.859999,15.25,29.843332,29.306665,16.65,28.836668,19.663334,29.299997,29.783333,15.196666,29.056665,15.296666,29.68,27.62,28.57,28.0,15.31,28.113335,28.576666,28.566668,27.833334,27.37,28.673334,29.169998,27.856667,28.526667,28.753334,28.556665,28.57,27.36,28.536667,28.516668,15.206666,28.323334,27.11,28.51,28.523333,28.57,28.213333,26.779999,27.676666,16.663332,28.51,13.723332,28.386667,28.563334,26.570002,15.343333,28.573334,26.89,28.283333,26.746668,28.493334,29.573334,28.606667,27.996668,28.32,28.356667,28.586664,6.853334,26.486666,28.5,28.466667,28.853333,8.57,28.556665,28.529999,28.599998,29.090002,28.243334,28.39,28.453333,28.663332,28.5,9.793334,28.29,28.409998,28.480001,24.993332,8.856667,16.986666,8.0,13.78,8.123333,9.52,8.349999,8.693334,9.740001,12.046666,9.976666,10.613334,13.59,15.213333,9.65,8.570001
1998,20.4,20.903334,20.096666,20.463333,21.666666,22.286667,22.363333,22.913332,23.316666,23.47667,23.043335,20.606667,23.843332,22.486666,3.9866667,3.8433332,24.159998,4.1299996,24.046667,4.2966666,20.66,20.593332,21.703333,23.713333,22.073334,3.7300003,22.01,19.106667,24.343332,4.43,23.336668,24.42,0.37000003,22.156664,24.173332,24.409998,20.766668,19.236666,20.58,19.11,24.633331,22.003332,22.896667,24.596666,3.6833334,24.906668,20.916666,22.213333,23.556665,23.883333,19.42,4.5099998,23.409998,29.196665,22.113333,24.74,19.006666,23.696665,3.5366666,3.3466666,29.393333,25.446665,24.603333,23.323334,29.093332,29.313334,29.383333,22.363333,27.346666,25.353333,17.716667,29.006666,27.326666,27.346666,14.196667,29.403334,29.193335,23.78,26.050001,20.566668,27.303331,23.363335,29.153334,26.75,29.56,28.093332,22.246666,28.053335,28.090002,2.783333,-0.47,29.236666,28.993332,28.896667,29.11,27.32,24.75,28.419998,17.573334,28.866667,28.013334,29.436666,18.886665,29.493334,3.2166665,28.766668,3.25,28.866669,14.4800005,4.526667,14.579999,29.356667,24.62,28.449999,14.670001,28.106667,27.269999,27.976667,2.56,28.58,27.949999,16.85,28.743332,28.613335,28.4,28.626665,-0.09999999,3.2133331,28.866667,28.483332,16.31,26.486666,28.68,27.22,1.7833333,17.406668,16.526667,26.383333,28.69,28.61,20.550001,29.146667,15.72,28.800001,26.303331,15.91,14.413333,29.393333,28.733335,15.693334,28.823334,18.806665,28.826666,29.460001,14.373334,28.753334,14.526666,29.463333,29.036667,28.656668,29.396667,14.596667,29.449999,28.666666,28.666666,29.186666,28.826668,28.81,28.75,29.286667,28.720001,28.82,28.82,28.69,28.763334,28.81,28.803335,14.386666,29.536667,28.58,28.9,28.806665,28.840002,29.486666,28.24,29.116667,15.693334,28.913336,13.110001,29.533335,28.81,28.016668,14.676667,28.480001,28.339998,29.480001,28.146667,28.983332,29.523333,28.67,29.279999,29.449999,29.409998,28.88,6.2166667,27.893333,28.99,29.050001,28.89,8.953334,29.073334,29.116667,28.943335,29.19,29.323334,29.37,29.126669,28.903334,29.166666,9.643333,29.293333,29.340002,29.230001,25.556665,8.076667,16.693335,8.033334,13.663334,8.206667,9.553333,8.463333,8.866666,9.803333,12.076668,10.116666,10.786667,13.860001,15.443334,9.946667,8.933333
1999,19.106667,19.663332,18.836668,19.223335,20.496666,21.213333,21.28,21.926666,22.423334,22.626665,22.103333,21.146667,23.08,21.443335,3.5766666,3.3933334,23.463333,3.7766666,23.366669,4.016667,21.253334,21.046667,20.57,22.946665,22.493332,3.2600002,22.516668,18.19,23.733335,4.233333,22.456665,23.79,0.67333335,22.463333,23.44,23.773333,21.373331,19.863333,20.963333,19.71,24.083334,22.57,21.906668,24.046667,3.2133331,24.279999,21.516668,22.413336,23.853333,23.039999,20.07,4.39,23.833334,28.983332,22.71,24.019999,19.573334,23.843332,3.1866665,2.9133332,29.04,24.816666,24.006668,23.85,29.026667,29.196669,29.196669,22.966665,26.433334,24.633331,18.446669,28.803335,26.506668,26.349998,13.283333,28.86,28.79,23.793335,25.453333,20.876669,26.583334,23.970001,28.54,26.206665,29.156668,26.923332,22.35,27.026667,26.806665,2.5,-0.53666663,29.25,28.58,28.286667,28.300001,26.253334,25.099998,27.843332,18.3,28.519999,27.116667,29.386667,19.413332,29.366667,3.01,28.236666,2.99,28.726667,13.580001,4.476667,13.709999,28.653334,25.090002,27.726667,13.8533325,26.71,26.143333,27.19,2.3533332,27.279999,27.28,16.323334,28.543335,27.156668,27.97,27.0,0.37999997,2.9766667,28.056665,27.473333,15.746666,25.826666,27.776667,26.050001,2.4933333,18.126665,16.01,25.62,27.766668,26.836664,20.81,28.143333,15.843333,27.199999,25.53,15.889999,14.3,28.526667,27.603333,15.893333,27.036667,19.300001,27.593332,28.423334,14.353333,27.323334,14.356667,28.263334,27.923334,28.596666,28.233335,14.356667,28.283335,28.656668,28.543335,28.093332,27.736666,26.836668,27.423334,28.159998,28.443335,26.910002,28.599998,28.726667,27.686666,28.556665,28.426666,14.436667,28.343332,27.543333,28.426666,28.516668,28.656664,28.36,27.230001,28.056665,15.943334,28.536667,12.799999,28.403334,26.699999,27.08,14.386666,28.529999,27.386667,28.44,27.299997,28.56,28.160002,28.37,28.243332,28.493334,28.539999,28.730001,6.1633334,26.980001,28.426666,28.57,27.06,8.036667,28.653334,28.693335,28.823334,27.423332,28.51,28.596666,28.586668,26.88,28.730001,8.91,28.576666,28.663336,28.753334,25.199999,8.23,18.099998,7.7700005,14.486667,7.913334,9.243333,8.150001,8.496667,9.466667,12.78,9.733334,11.37,14.493335,16.153334,10.43,9.36
2000,19.066668,19.553335,18.793333,19.133333,20.29,20.863333,21.06,21.546667,21.903334,22.25,21.873331,21.123335,22.590002,21.376669,2.8933334,2.743333,22.903334,3.05,23.073334,3.22,21.356667,20.96,20.646667,22.753332,22.176666,2.6566668,22.29,17.996666,23.37,3.3966668,22.409998,23.723333,-0.56,22.11,23.466667,23.196665,21.623331,20.143333,20.846666,19.893333,23.960001,22.449999,22.006668,23.656668,2.6666667,24.443335,21.943335,22.07,23.263334,23.186668,20.49,3.5266666,23.303335,29.263334,22.74,24.253334,19.7,23.25,2.4266665,2.2133334,29.313334,25.199999,23.486666,23.4,29.263334,29.443335,29.480001,23.18,26.523333,25.063334,18.863333,29.063334,26.590002,26.443335,13.513333,29.136667,29.043333,23.243332,26.026667,20.76,26.683334,23.636665,28.82,26.843332,29.403334,27.076668,22.043335,27.196665,26.966667,2.3766668,-1.3133334,29.46,28.823334,28.556665,28.589998,26.346666,24.306665,28.06,18.63,28.74,27.303335,29.613333,19.503332,29.636667,2.4099998,28.483332,2.5666666,28.956665,13.676666,3.5933332,13.91,28.950003,24.36,27.956665,14.150001,26.88,26.253332,27.406668,1.6266667,27.503334,27.5,16.64,28.746668,27.373331,28.186666,27.233332,-0.6433334,2.3799999,28.306665,27.723333,16.08,25.873331,28.016668,26.163332,1.2066666,18.396666,16.326666,25.683334,28.043335,27.093332,20.716667,28.393333,16.416666,27.453333,25.606667,16.393333,15.06,28.796667,27.863335,16.453333,27.300001,19.376669,27.89,28.650002,15.13,27.58,15.013333,28.516668,28.043335,28.626665,28.373331,14.96,28.44,28.67,28.586668,28.203333,27.833334,27.126665,27.693335,28.279999,28.51,27.176666,28.75,28.716665,27.806665,28.703333,28.49,15.170001,28.519999,27.596666,28.483332,28.656668,28.800001,28.480001,27.283333,28.123335,16.49,28.586668,13.693334,28.519999,26.99,27.076668,14.923333,28.493332,27.38,28.493332,27.220001,28.550001,28.383333,28.47,28.313334,28.47,28.453333,28.840002,6.063333,27.01,28.480001,28.526667,27.32,7.8066673,28.706667,28.663336,28.866667,27.676666,28.38,28.456667,28.516668,27.14,28.63,8.703333,28.393333,28.493332,28.603333,24.96,8.236667,17.356667,8.0,14.863335,8.093333,9.660001,8.266666,8.586666,9.81,13.176667,10.04,11.836666,14.740001,16.35,10.933333,9.88
2001,19.573334,20.083334,19.306667,19.676666,20.86,21.496666,21.539999,22.093332,22.506668,22.659998,22.233332,21.796667,23.03,21.686666,3.6866665,3.3966668,23.363335,3.9766667,23.269999,4.2533336,21.94,21.723335,20.913332,22.933334,23.223333,3.1766665,23.32,18.413332,23.573334,4.4933333,22.566666,23.699999,2.52,23.186666,23.443335,23.643333,22.1,20.356667,21.67,20.226667,23.926666,23.426666,22.133333,23.849998,3.05,24.24,22.28,23.160002,24.553331,23.15,20.543333,4.6733336,24.626665,29.506666,23.636667,24.053335,20.11,24.51,3.6766665,3.3066666,29.583334,24.826668,23.896667,24.736666,29.470001,29.74,29.793333,23.94,26.843332,24.699999,18.713333,29.24,26.89,26.783333,14.2,29.39,29.256668,24.466667,25.539999,21.623335,26.949999,24.94,29.023333,26.326666,29.703333,27.353334,23.14,27.446669,27.269999,2.2633333,1.5633334,29.713333,28.966667,28.699999,28.786667,26.703333,25.756666,28.089998,18.593332,28.830002,27.533335,29.950003,20.01,30.003334,2.5333335,28.566666,2.56,29.06,14.393333,4.7566667,14.59,29.199999,25.89,28.026667,14.81,27.213333,26.62,27.613335,1.7966666,27.736666,27.669998,17.216667,28.773333,27.633333,28.183334,27.523333,2.5066667,2.3866665,28.44,27.893333,16.663332,26.19,28.093332,26.54,3.5133333,18.449999,16.89,25.986666,28.153334,27.423332,21.61,28.57,16.076666,27.683332,25.873331,16.16,14.673333,29.023333,27.983332,16.056667,27.563334,19.943335,28.063334,28.87,14.686666,27.783333,14.663334,28.773333,28.003334,28.506668,28.36,14.693334,28.456667,28.466667,28.563334,28.213333,27.773333,27.423334,27.85,28.24,28.68,27.44,28.69,28.436668,27.736666,28.713333,28.730001,14.656667,28.586664,27.533333,28.779999,28.753332,28.673334,28.56,27.186666,28.076666,16.066668,28.83,13.193333,28.646667,27.283333,26.980001,14.746666,28.316668,27.32,28.64,27.156668,28.853333,28.653334,28.623335,28.376669,28.693335,28.736666,28.656668,5.7966666,26.863333,28.806665,28.87,27.583334,8.543333,28.943335,28.956667,28.643333,27.966667,28.676666,28.78,28.87,27.429998,28.963333,9.403333,28.730001,28.826666,28.953333,25.38,7.876667,17.24,7.35,13.746666,7.5399995,8.89,7.8199997,8.223332,9.156667,11.950001,9.473332,10.446666,13.293334,14.983333,9.416667,8.3
2002,20.463333,21.06,19.98,20.393333,21.85,22.446665,22.766668,23.243334,23.563334,23.956667,23.613333,21.63,24.22,23.136667,3.64,3.4166667,24.436666,3.8400002,24.616669,3.9999998,21.723333,21.596666,22.416666,24.39,22.743332,3.2366667,22.76,18.81,24.813334,4.103333,24.099998,25.116667,0.05666669,22.769999,24.949999,24.6,21.843332,20.56,21.573334,20.449999,25.236666,22.813334,23.726667,24.976667,3.12,25.633333,21.996666,22.796667,23.846666,24.726667,20.723333,4.1633334,23.816666,29.796667,22.973333,25.519999,20.353334,23.886667,3.49,3.2066667,29.903334,26.093332,24.723333,23.836668,29.673332,29.800001,29.906668,23.28,27.423332,26.020002,19.306665,29.660002,27.466665,27.376669,13.623333,29.906668,29.776667,23.913332,26.606667,21.546667,27.529999,23.983332,29.746666,27.116667,29.966667,28.263334,22.81,28.340002,28.169998,2.82,-0.3033333,29.699999,29.62,29.559998,29.703333,27.306665,24.803335,29.123331,19.186666,29.533333,28.416666,29.816666,20.246666,29.903334,2.9399998,29.466667,3.0833333,29.566666,13.88,4.1600003,14.04,29.9,24.816666,29.113335,14.22,28.090002,27.226667,28.486666,2.2033331,28.906668,28.546667,16.730001,29.44,28.826668,29.14,28.733332,3.973643e-08,2.9433334,29.483332,29.033333,16.15,26.576666,29.309998,27.146666,2.5,19.029999,16.373333,26.43,29.349998,28.64,21.533333,29.65,17.036667,29.073334,26.353333,16.730001,15.366666,29.883331,29.293335,17.193333,28.983335,20.163332,29.363333,29.863333,15.583333,29.153334,15.173332,29.836668,28.12,29.140001,28.516668,15.009999,28.606667,29.143333,29.133333,28.296667,27.916666,28.873331,29.25,28.42,29.073334,28.976667,29.22,29.126669,27.830002,29.186666,29.033335,15.776668,28.836664,27.703333,29.0,29.156668,29.24,28.68,27.346666,28.273333,17.363335,29.056665,13.826667,28.89,28.863333,27.18,14.846667,29.01,27.529999,28.733332,27.43,29.0,29.789999,29.06,28.419998,28.766668,28.79,29.236666,5.41,27.07,28.976667,28.950003,29.103333,7.9533334,29.103333,29.039999,29.210001,29.386665,28.609999,28.786667,28.916666,29.0,28.973333,8.7,28.636667,28.786667,28.913332,25.25,7.403333,17.016666,7.4466667,14.806666,7.5466666,9.183333,7.7533336,8.033334,9.36,13.200001,9.543333,11.926667,15.009999,16.566666,11.106667,10.123333
2003,19.87,20.37,19.623335,19.99,21.153334,21.83,21.82,22.446665,22.919998,23.036667,22.516668,21.11,23.47,21.863333,4.02,3.7133331,23.816666,4.33,23.636667,4.613333,21.333334,20.926666,20.983332,23.226667,22.570002,3.4733334,22.700003,18.68,23.976667,4.83,22.75,23.976667,2.4033334,22.466667,23.63,24.073334,21.58,19.693333,20.77,19.453333,24.236666,22.866667,22.19333,24.243332,3.3366668,24.406668,21.843332,22.37,24.023333,23.223333,19.986668,5.013333,24.089998,29.74,23.116667,24.143333,19.226667,23.956667,4.0033336,3.6166668,29.89,24.893333,24.269999,24.193335,29.563332,29.763334,29.906668,23.506666,27.616667,24.72,17.986666,29.533333,27.616667,27.6,13.78,29.896667,29.706665,23.883333,25.553335,20.623335,27.63,24.416666,29.683334,26.356667,29.986666,28.386667,22.273333,28.403334,28.353334,3.1333332,1.2533332,29.616669,29.486666,29.43,29.659998,27.550001,25.35,28.886667,17.716667,29.326668,28.413332,29.810003,18.983332,29.926666,3.2933333,29.266668,3.4433334,29.366667,14.05,5.1266665,14.173333,29.906668,25.419998,28.92,14.31,28.336668,27.496666,28.416666,2.61,28.926666,28.406668,16.723333,29.186666,28.903334,28.87,28.876669,2.42,3.39,29.383333,28.933332,16.16,26.726667,29.143333,27.443335,3.8366663,17.453333,16.38,26.599998,29.203333,28.843332,20.503334,29.65,16.4,29.163332,26.533333,16.33,15.0199995,29.926666,29.233332,16.49,29.136667,18.776667,29.353333,29.956667,15.113334,29.166666,14.973334,29.986666,28.159998,29.206665,28.496666,14.953334,28.663332,29.230001,29.19,28.416666,27.87,29.086664,29.236666,28.316666,29.15,29.183334,29.35,29.26,27.953333,29.306665,29.14,15.22,28.903334,27.583334,29.14,29.269999,29.383333,28.813334,27.31,28.106667,16.573334,29.193335,13.68,29.003332,29.133333,27.06,14.900001,29.036667,27.336668,28.92,27.15,29.15,30.006666,29.116667,28.613335,28.986666,29.020002,29.413332,5.33,27.050001,29.126669,29.113333,29.336664,9.69,29.26,29.199999,29.426666,29.69,28.893333,29.039999,29.090002,29.303335,29.143333,10.44,28.926666,29.043335,29.103333,25.536667,7.346667,16.913334,7.6433334,13.57,7.81,9.216666,8.09,8.426666,9.463334,11.833333,9.706666,10.413334,13.43,15.123334,9.426667,8.316667
2004,20.050001,20.623335,19.66,20.073334,21.463333,22.176666,22.293335,22.933332,23.419998,23.65,23.116667,20.699999,24.086668,22.446665,4.0033336,3.79,24.433334,4.2033334,24.373331,4.3566666,20.823334,20.626665,21.553335,23.946669,21.893333,3.61,21.913332,18.606667,24.720001,4.443333,23.44,24.776667,1.4633332,21.900002,24.406668,24.673334,20.99,19.573334,20.576666,19.44,25.056665,21.996668,22.86,24.98667,3.503333,25.196665,21.226667,21.906668,23.163332,23.97,19.796667,4.5133333,23.123331,30.303335,22.21,24.903336,19.316666,23.203333,3.9166667,3.6733334,30.35,25.653334,24.843332,23.14,30.213333,30.346666,30.38,22.599998,27.676666,25.446665,18.283333,30.166666,27.746668,27.589998,13.616666,30.313334,30.246666,23.226667,26.233332,20.533333,27.836668,23.313334,30.186668,26.913332,30.333334,28.449999,21.913336,28.566666,28.336664,3.4566667,1.29,30.26,30.1,30.016668,30.103333,27.483332,24.306665,29.496666,18.1,30.01,28.666666,30.386665,19.173332,30.43,3.7233334,29.926666,3.8266666,30.053335,13.893333,4.5333333,14.023334,30.269999,24.286667,29.446665,14.1466675,28.246668,27.363333,28.75,2.99,29.073334,28.826666,16.476665,29.913336,28.949999,29.543333,28.82,1.3133334,3.7633333,29.903334,29.276667,15.913333,26.816666,29.666666,27.246666,2.6833334,17.936666,16.176666,26.586664,29.733332,28.683334,20.513334,30.01,16.84,29.233332,26.480001,16.596666,15.346667,30.213333,29.673334,17.016666,29.093332,19.053335,29.696669,30.153336,15.5,29.356667,15.2,30.076666,27.953333,29.15,28.276667,15.089999,28.410002,29.113333,29.176666,28.166666,27.686666,28.93,29.553335,28.126665,29.18,29.116667,29.303335,29.07,27.720001,29.313334,29.156668,15.68,28.57,27.4,29.123335,29.306665,29.283333,28.523333,27.106667,27.933334,17.183334,29.220001,13.926666,28.633333,28.94,26.846666,14.93,28.949999,27.14,28.61,26.949999,29.150002,29.980001,29.113335,28.35,28.666666,28.710001,29.243334,5.27,26.776667,29.066666,29.07,29.299997,8.650001,29.283333,29.196665,29.199999,29.589998,28.633331,28.769999,28.99,29.13,29.11,9.513333,28.696665,28.816668,29.019999,25.436666,7.2400002,17.793333,7.6433334,13.740001,7.7700005,9.206667,8.0,8.316667,9.39,11.976666,9.586667,10.483333,13.473332,15.169999,9.46,8.353333
